clalliss	[kurarisu]\n▪<i><font face='mono'>n./v.</font></i>\ncolor: <i><font color='#404040'>clalliss vinan frawr&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
clamour	[kurama^]\n▪<i><font face='mono'>n.</font></i>\nknee, lap: <i><font color='#404040'>Hyear Ma num ra gyusya yorr dewee won clamour yor&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
clare	[kurare]\n▪<i><font face='mono'>adj.</font></i>\nclear, transparent: <i><font color='#404040'>lusye ar clare&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
clemezen	[kuremuzen]\n▪<i><font face='mono'>adj./n.</font></i>\ninsane, insanity: <i><font color='#404040'>Rrha yea ra dsier yor rol clemezen&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
clyncye	[kurinshie]\n▪<i><font face='mono'>n.</font></i>\npurity, colorlessness: <i><font color='#404040'>clyncye rudje clalliss mea&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
coall	[?]\n▪<i><font face='mono'>verb</font></i>\nreturn \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
colga	[kuoruga]\n▪<i><font face='mono'>n.</font></i>\nice\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
colgen	[?]\n▪<i><font face='mono'>v./adj.</font></i>\nfreeze, frozen: <i><font color='#404040'>Ween colgen fayra Race mea wis gigeadeth zeeth tie yor&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
coree	[?]\n▪<i><font face='mono'>preposition</font></i>\nwithin my heart \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
corle	[?]\n▪<i><font face='mono'>noun</font></i>\nshard, fragment \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
corpu	[?]\n▪<i><font face='mono'>noun</font></i>\nbody, flesh \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
crannidale	[kuranida^re]\n▪<i><font face='mono'>v.</font></i>\nshare, (possible alternate translation) believe: <i><font color='#404040'>crannidale infel en kapa&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
cremia	[?]\n▪<i><font face='mono'>v./n,</font></i>\nsalvation: <i><font color='#404040'>presia aterra cremia sos viuy lonfa&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
crown	[?]\n▪<i><font face='mono'>n.</font></i>\ncup (for beverages): <i><font color='#404040'>Nnoi crown touwaka arsye yor&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
crudea	[kuru^dea]\n▪<i><font face='mono'>n.</font></i>\nanguish, suffering: <i><font color='#404040'>en sorr quen art ftt omnis crudea&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
crushue	[kurushu^e]\n▪<i><font face='mono'>v.</font></i>\nspin (fabric), (translated usually as) craft: <i><font color='#404040'>Was yea ra enne en crushue gyen METAFALICA ee sosar&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
cupla	[kyupuru]\n▪<i><font face='mono'>n.</font></i>\nsin: <i><font color='#404040'>na siss cupla&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
cyuie	[kyui]\n▪<i><font face='mono'>adj.</font></i>\nsad, sorrowful: <i><font color='#404040'>Rrha cyuie gaya na ieeya crushue anw dornpica rhaplanca&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
cyurio	[kyurio]\n▪<i><font face='mono'>n.</font></i>\nreason, logic, order\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
d.n.	[doun]\n▪<i><font face='mono'>E.v.</font></i>\ndance\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
d.n.g.	[?]\n▪<i><font face='mono'>E.v.</font></i>\npierce\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
d.r.s.n.	[?]\n▪<i><font face='mono'>E.v.</font></i>\nhanded down, passed down, passed on: <i><font color='#404040'>x. sorr d.r.s.n. sarla vl shen&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
d.s.s.n.	[?]\n▪<i><font face='mono'>E.v.</font></i>\naccept the atonement\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
d.z.	[zu]\n▪<i><font face='mono'>E.v.</font></i>\ndie\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
daedu	[daedousu]\n▪<i><font face='mono'>n.</font></i>\neyesore, something ugly: <i><font color='#404040'>x. sorr m.r.r. du daedu ag ujes&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
daf	[?]\n▪<i><font face='mono'>preposition</font></i>\nfor, that \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
dand	[dando]\n▪<i><font face='mono'>n.</font></i>\ndoor\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dauan	[dauan]\n▪<i><font face='mono'>n.</font></i>\ndawn: <i><font color='#404040'>Ma num ra slep faura etealune na dauan&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dauane	[dauane]\n▪<i><font face='mono'>adj.</font></i>\nof the dawn: <i><font color='#404040'>wassee forgandal dauane keenis na nozess&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dazua	[?]\n▪<i><font face='mono'>n./adj.</font></i>\ndarkness, dark: <i><font color='#404040'>x. harr h.m.m.r. eje ag dazua&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
dea	[?]\n▪<i><font face='mono'>preposition, particle</font></i>\nwith, by means of \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
deata	[da^te]\n▪<i><font face='mono'>v.</font></i>\njudge, convict, administer judgment: <i><font color='#404040'>Wassee fatere gyajlee deata&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
deggeez	[deiji^zu]\n▪<i><font face='mono'>v./n.</font></i>\nbetray, disobey, betrayal: <i><font color='#404040'>En yorr re deggeez art ciel&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
degle	[deguru]\n▪<i><font face='mono'>v.</font></i>\ndestroy, overthrow, ruin\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
dejuy	[dejui]\n▪<i><font face='mono'>n.</font></i>\natonement\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
deleir	[dereia]\n▪<i><font face='mono'>n.</font></i>\ncalamity, disaster: <i><font color='#404040'>fatere tes pauwel chs deleir en ousye yor&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Alpha Note (EOLIA)\n
delij	[douerijji]\n▪<i><font face='mono'>v.</font></i>\nhate, shun, neglect: <i><font color='#404040'>aiph yos delij zuieg en nedle eterne falfa&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Alpha Note (EOLIA)\n
den	[den]\n▪<i><font face='mono'>conj.</font></i>\nhowever, but, still, and yet (Note: Connective for opposite sentences): <i><font color='#404040'>Hymmnos oz faura pomb na omnis den accrroad&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
denera	[denera]\n▪<i><font face='mono'>n.</font></i>\nevil one: <i><font color='#404040'>Was i ga denera wart&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
der	[dea]\n▪<i><font face='mono'>prep.</font></i>\naccording to, by means of: <i><font color='#404040'>Forgandal ar dius near grandus mea der dilete&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
desfel	[deisuferu]\n▪<i><font face='mono'>adj./v.</font></i>\nhate, dislike, detestable, unpleasant: <i><font color='#404040'>Yorr desfel&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
dest	[?]\n▪<i><font face='mono'>verb</font></i>\ndestroy, obliterate, bring to an end \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
deu	[?]\n▪<i><font face='mono'>preposition, particle</font></i>\nthus, therefore, and \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
dewee	[?]\n▪<i><font face='mono'>v.</font></i>\nkneel: <i><font color='#404040'>Hyear Ma num ra gyusya yorr dewee won clamour yor&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
dgal	[?]\n▪<i><font face='mono'>n.</font></i>\ncountry, land: <i><font color='#404040'>x. rre vege dgal a.u.k. zz papana&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
dhezeall	[dei^jiaru]\n▪<i><font face='mono'>n./adj.</font></i>\ncaptive, prisoner, imprisoned: <i><font color='#404040'>Ma num ra tictim yorr wis dhezeall DESPEDIA/.&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
diasee	[deiazuie^]\n▪<i><font face='mono'>n.</font></i>\nchild of God: <i><font color='#404040'>Was yea ra crushue diasee rhaplanca dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
didalia	[daidaria]\n▪<i><font face='mono'>adj.</font></i>\nlarge: <i><font color='#404040'>tes didalia dorn&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
dilete	[deire^te]\n▪<i><font face='mono'>n.</font></i>\nGod's breath, God's divine protection (Song Magic effects is defense and status increases): <i><font color='#404040'>Was yea ra hymme dilete yor enter ar ciel yehar&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
discest	[deisesuto]\n▪<i><font face='mono'>v./n.</font></i>\nlie, cheat, trick: <i><font color='#404040'>llizz discest vine den kuhle&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dius	[deiusu]\n▪<i><font face='mono'>adj.</font></i>\ndivine, sacred, precious, valuable, sublime, solemn, noble: <i><font color='#404040'>Forgandal ar dius near grandus mea der dilete&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
diviega	[deivie^ga]\n▪<i><font face='mono'>n., adj.</font></i>\nsacred sword, (derivative meaning) great wisdom: <i><font color='#404040'>ya ya diviega ya ya ya ya ya enclone sor en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
dje	[?]\n▪<i><font face='mono'>n.</font></i>\nbody: <i><font color='#404040'>x. rre govan en wefa sarla f.w.r.n. du dje&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
dn	[doun]\n▪<i><font face='mono'>p.</font></i>\n(instrument/location/cause/time marker) (Note: Used to indicate means. Equivalent to the English "by").: <i><font color='#404040'>x. sorr k.v.r. du qejyu dn balduo&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
doodu	[do^dou]\n▪<i><font face='mono'>n.</font></i>\nground, earth: <i><font color='#404040'>x. rre omness a.u.k. zodaw ess rudje noglle doodu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
dople	[dopure]\n▪<i><font face='mono'>v.</font></i>\nremove, exclude, reject: <i><font color='#404040'>tasyue anw ciel en dople anw omnis lamenza&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dor	[do^ru]\n▪<i><font face='mono'>n.</font></i>\nground, continent: <i><font color='#404040'>chs bister en rana anw dor&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dorn	[dorun]\n▪<i><font face='mono'>n.</font></i>\ntree, wood: <i><font color='#404040'>sara dorn fhyu hymma&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dornpica	[dourunpika]\n▪<i><font face='mono'>n.</font></i>\nnut, fruit, seed: <i><font color='#404040'>Was yea ra crushue anw yehah dornpica rhaplanca&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
dralee	[?]\n▪<i><font face='mono'>v./n.</font></i>\nOffer, offering\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
drone	[douro^ne]\n▪<i><font face='mono'>v.</font></i>\ndownload, take in: <i><font color='#404040'>exec drone hymmnos enter yor&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dsier	[diea]\n▪<i><font face='mono'>n.</font></i>\ndesire: <i><font color='#404040'>Was yea ra irs dsier&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
du	[dou]\n▪<i><font face='mono'>p.</font></i>\n(direct object marker): <i><font color='#404040'>x. harr k.v.r. du qejyu&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
dyya	[dei^a]\n▪<i><font face='mono'>n.</font></i>\nday (Note: Used only for phrases such as "one day" or "that day". For phrases with aa definite number of days, "dyyal" is used instead)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
dyyal	[dei^aru]\n▪<i><font face='mono'>n.</font></i>\ndays (counter suffix): <i><font color='#404040'>En 1 dyyal nuih bexm&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
eazas	[i^zasu]\n▪<i><font face='mono'>adj.</font></i>\nmutually (Note: It can be attached to the end of a verb, like this: "hartes eazas" -> "mutual love"): <i><font color='#404040'>Was quel erra chs lusye eazas&nbsp;&nbsp;—<font size='1'>EXEC_VIENA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
echrra	[ekura]\n▪<i><font face='mono'>v.</font></i>\nresonate: <i><font color='#404040'>Rrha yea ra rinc en echrra yor rre walasye jyel got ieeya&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ee	[iee]\n▪<i><font face='mono'>v.</font></i>\nexalt, praise: <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
eetor	[etou^]\n▪<i><font face='mono'>n.</font></i>\nother (side/person)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
eje	[ejie]\n▪<i><font face='mono'>n.</font></i>\nheart, mind, feeling: <i><font color='#404040'>x. harr h.m.m.r. eje&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
elle	[eru]\n▪<i><font face='mono'>prep.</font></i>\nfrom, out of (Note: It's similar in meaning and use to the English "from"): <i><font color='#404040'>tasyue yorr yehar elle fandel hierle&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
elye	[erie]\n▪<i><font face='mono'>adv.</font></i>\nhitherto, yet\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
en	[en]\n▪<i><font face='mono'>conj.</font></i>\nand, because, for (Note: Direct equivalent to the English "and"): <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
enclone	[enkuroune]\n▪<i><font face='mono'>v.</font></i>\nwrap up: <i><font color='#404040'>ya ya diviega ya ya ya ya ya enclone sor en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
endia	[endeia]\n▪<i><font face='mono'>v.</font></i>\nstop, end: <i><font color='#404040'>Sos yor yanje revm na endia revm yehah revm&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
ene	[enu]\n▪<i><font face='mono'>v.</font></i>\nthink, feel deeply: <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
enegd	[enegudou]\n▪<i><font face='mono'>v.</font></i>\nbecome numb\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
enerel	[enereru]\n▪<i><font face='mono'>adv.</font></i>\nalways, forever\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
enesse	[enesse]\n▪<i><font face='mono'>n.</font></i>\nemotion: <i><font color='#404040'>walasye near enesse mea paul li ciel&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
engassya	[enga^sha]\n▪<i><font face='mono'>n.</font></i>\nsacrifice\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
engua	[?]\n▪<i><font face='mono'>adjective</font></i>\npredestined, inevitable, unchangeable \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
enne	[enie]\n▪<i><font face='mono'>n.</font></i>\nprayer, request (with good intentions): <i><font color='#404040'>Was yea ra enne en crushue gyen METAFALICA ee sosar&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
enrer	[enrya]\n▪<i><font face='mono'>adv.</font></i>\nalways, usually: <i><font color='#404040'>Wee yea ra ene foul enrer&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
enter	[enteru]\n▪<i><font face='mono'>verb</font></i>\nenter : <i><font color='#404040'>Was yea ra hymme dilete yor enter ar ciel yehar&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
envied	[?]\n▪<i><font face='mono'>adjective</font></i>\nstupid, idiotic \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
enw	[en'u]\n▪<i><font face='mono'>conj.</font></i>\nwhile doing ~: <i><font color='#404040'>was yea ra wael yorr uteu enw fernia&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
erlla	[?]\n▪<i><font face='mono'>adjective, adverb</font></i>\nvery much, more, further \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
erphy	[?]\n▪<i><font face='mono'>noun</font></i>\nmemory, rememberance \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
erra	[e^ra]\n▪<i><font face='mono'>E.s. III</font></i>\nI want this to last eternally: <i><font color='#404040'>Was yea erra chs sheak en sol anw yeal&nbsp;&nbsp;—<font size='1'>EXEC_VIENA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ess	[e^su]\n▪<i><font face='mono'>prep.</font></i>\n(instrument/location/cause/time marker) (Note: Equivalent to the English "in"): <i><font color='#404040'>x. rre omness a.u.k. zodaw ess rudje noglle doodu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
et	[e]\n▪<i><font face='mono'>adj.</font></i>\nlarge: <i><font color='#404040'>Wee yea ra hymme hymmnos harmon en syast et wi powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
eta	[e^ta]\n▪<i><font face='mono'>v.</font></i>\neat: <i><font color='#404040'>Was paks ra eta bautifal faura tes dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
etealune	[eterunee]\n▪<i><font face='mono'>n.</font></i>\neternity: <i><font color='#404040'>Ma num ra slep faura etealune na dauan&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
